reg_no | back_codes | back_names
23103149017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103149018 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103149019 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103149020 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23154149001 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149004 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23154149005 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23154149009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149018 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23154149021 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23154149023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149028 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149032 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23154149035 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149038 | 100202 | ENGINEERING GRAPHICS & DESIGN
23154149039 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23101150007 | 100205,101202 | WORKSHOP MANUFACTURING PRACTICES,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101150010 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101150019 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101150030 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101150033 | 100203 | CHEMISTRY
23101150048 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101150050 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101150052 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101150057 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101150061 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101150064 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102150002 | 100204,100205 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES
23103150001 | 100201,100202,103201 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103150003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103150005 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103150006 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103150011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103150017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103150018 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103150019 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103150022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103150024 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101151001 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23101151003 | 100203,100205 | CHEMISTRY,WORKSHOP MANUFACTURING PRACTICES
23101151006 | 100204,100205 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES
23101151011 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101151012 | 100204,100205 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES
23101151013 | 100203 | CHEMISTRY
23101151014 | 100203,100205 | CHEMISTRY,WORKSHOP MANUFACTURING PRACTICES
23101151021 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101151022 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101151024 | 100203 | CHEMISTRY
23101151032 | 100203 | CHEMISTRY
23102151008 | 100203 | CHEMISTRY
23102151009 | 100203 | CHEMISTRY
23102151017 | 100203 | CHEMISTRY
23102151018 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102151021 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102151022 | 100203 | CHEMISTRY
23102151025 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103151004 | 103202 | MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23103151006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103151010 | 100202,103201,103202 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS),MATHEMATICS - II (LINEAR ALGEBRA, TRANSFORM CALCULUS AND NUMERICAL METHODS)
23103151013 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103151014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103151017 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103151021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103151023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151004 | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS)
23155151009 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23155151012 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151024 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151025 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23155151026 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151027 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23155151028 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151031 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151032 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155151041 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23101152006 | 100203 | CHEMISTRY
23101152015 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152025 | 100203 | CHEMISTRY
23101152028 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152030 | 100203 | CHEMISTRY
23101152036 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152037 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152038 | 100203 | CHEMISTRY
23101152043 | 100206 | ENGLISH
23101152045 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152052 | 100203 | CHEMISTRY
23101152055 | 100204,100206,101202 | PROGRAMMING FOR PROBLEM SOLVING,ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152057 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152060 | 100206 | ENGLISH
23101152063 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101152072 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101152074 | 100206 | ENGLISH
23101152076 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23102152001 | 100203,102202 | CHEMISTRY,MATHEMATICS - II (ODE & COMPLEX VARIABLES)
23103152003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103152005 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103152006 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103152008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103152009 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103152011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103152012 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103152013 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103152016 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103152017 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103152021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103152022 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103152023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103152026 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23101153004 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153007 | 100203,100204,101202 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153012 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153014 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153015 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153019 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23101153020 | 100203 | CHEMISTRY
23101153022 | 100206 | ENGLISH
23101153025 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153026 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153028 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153034 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101153039 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102153001 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103153001 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103153005 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153011 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153013 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103153015 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153018 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103153023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103153025 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103153029 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153031 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153035 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23103153037 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103153042 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103153045 | 100201,103201 | BASIC ELECTRICAL ENGINEERING,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23153153013 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153153019 | 100202 | ENGINEERING GRAPHICS & DESIGN
23153153026 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101154002 | 100203,100205 | CHEMISTRY,WORKSHOP MANUFACTURING PRACTICES
23101154008 | 100206 | ENGLISH
23101154011 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101154022 | 100203 | CHEMISTRY
23101154029 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101154031 | 100203 | CHEMISTRY
23101154038 | 100203 | CHEMISTRY
23101154039 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101154048 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101154050 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101154062 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23103154002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154017 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154024 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103154025 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154009 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154015 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154024 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154025 | 100202 | ENGINEERING GRAPHICS & DESIGN
23155154026 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23155154030 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101155010 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101155011 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101155015 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23101155017 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101155020 | 100203 | CHEMISTRY
23101155021 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101155023 | 100203 | CHEMISTRY
23101155029 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101155031 | 100203 | CHEMISTRY
23103155005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103155006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104155001 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23104155002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104155005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104155006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104155007 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104155011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104155013 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101156003 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101156005 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101156006 | 100203 | CHEMISTRY
23101156008 | 100203 | CHEMISTRY
23101156021 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101156026 | 100204,100205,101202 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101156028 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101156030 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101156033 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101156036 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101156037 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103156004 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103156014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103156016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103156022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101157001 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101157008 | 100203 | CHEMISTRY
23101157010 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101157014 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101157028 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101157038 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101157041 | 100203 | CHEMISTRY
23101157042 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23103157001 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103157004 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103157006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103157008 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103157010 | 100201 | BASIC ELECTRICAL ENGINEERING
23103157011 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103157016 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104157001 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104157005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104157007 | 100202 | ENGINEERING GRAPHICS & DESIGN
23104157008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101158002 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101158003 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101158008 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101158017 | 100205,100206,101202 | WORKSHOP MANUFACTURING PRACTICES,ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101158041 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101158048 | 100206 | ENGLISH
23101158052 | 100206 | ENGLISH
23101158056 | 100203 | CHEMISTRY
23101158058 | 100204,100205 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES
23101158061 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
23101158068 | 100203 | CHEMISTRY
23102158003 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102158005 | 100203 | CHEMISTRY
23103158003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158005 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158006 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158010 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158015 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158018 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158019 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103158021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158012 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23151158014 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158019 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158020 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158027 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158030 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158033 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158034 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158035 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158041 | 100202 | ENGINEERING GRAPHICS & DESIGN
23151158042 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101159003 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159006 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101159011 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101159013 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101159015 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159020 | 100203 | CHEMISTRY
23101159021 | 100206,101202 | ENGLISH,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159023 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159024 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159037 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159039 | 100203 | CHEMISTRY
23101159040 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23101159042 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159043 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159048 | 100203,101202 | CHEMISTRY,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101159049 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102159008 | 100203 | CHEMISTRY
23102159011 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23102159013 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102159015 | 100205 | WORKSHOP MANUFACTURING PRACTICES
23102159017 | 100206 | ENGLISH
23103159008 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103159009 | 103201 | PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103159011 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103159013 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23103159021 | 100202 | ENGINEERING GRAPHICS & DESIGN
23103159022 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152159002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152159004 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23152159008 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152159009 | 100201 | BASIC ELECTRICAL ENGINEERING
23152159021 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23152159022 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23152159023 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152159026 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152159027 | 100201,100202 | BASIC ELECTRICAL ENGINEERING,ENGINEERING GRAPHICS & DESIGN
23152159039 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
23152159043 | 100202 | ENGINEERING GRAPHICS & DESIGN
23152159045 | 100202,105201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (SEMICONDUCTOR PHYSICS)
23152159050 | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS)
23152159051 | 100201,105201 | BASIC ELECTRICAL ENGINEERING,PHYSICS (SEMICONDUCTOR PHYSICS)
23101165001 | 100204,100206 | PROGRAMMING FOR PROBLEM SOLVING,ENGLISH
23101165011 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
23101165024 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23104165002 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
23104165003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23101167005 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101167006 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23101167010 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
23105167002 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105167003 | 100202 | ENGINEERING GRAPHICS & DESIGN
23105167004 | 100202 | ENGINEERING GRAPHICS & DESIGN
22102102001 | 100204,102202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (ODE & COMPLEX VARIABLES)
22102102004 | 100204,102202 | PROGRAMMING FOR PROBLEM SOLVING,MATHEMATICS - II (ODE & COMPLEX VARIABLES)
22102102007 | 100205 | WORKSHOP MANUFACTURING PRACTICES
22102102008 | 102202 | MATHEMATICS - II (ODE & COMPLEX VARIABLES)
22104102001 | 100202 | ENGINEERING GRAPHICS & DESIGN
22104102003 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
22104102005 | 100202,103201 | ENGINEERING GRAPHICS & DESIGN,PHYSICS (WAVE AND OPTICS AND INTRODUCTION TO QUANTUM MECHANICS)
22105102005 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105102008 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105102009 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105102010 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105102018 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105102023 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105102024 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105102027 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105102031 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105102036 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105102038 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
22105102040 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
22105102048 | 100202,105202 | ENGINEERING GRAPHICS & DESIGN,MATHEMATICS - II (PROBABILITY AND STATISTICS)
22105102050 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105102053 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105102057 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105103004 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105103018 | 100201 | BASIC ELECTRICAL ENGINEERING
22105103031 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105103033 | 100201 | BASIC ELECTRICAL ENGINEERING
22105103038 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105103039 | 100202 | ENGINEERING GRAPHICS & DESIGN
22105103053 | 100202 | ENGINEERING GRAPHICS & DESIGN
22110103006 | 100202 | ENGINEERING GRAPHICS & DESIGN
22110103011 | 100202 | ENGINEERING GRAPHICS & DESIGN
22101106004 | 100203 | CHEMISTRY
22101106019 | 100204,100205,101202 | PROGRAMMING FOR PROBLEM SOLVING,WORKSHOP MANUFACTURING PRACTICES,MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
22101106025 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
22101106029 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
22101106045 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS)
22101106046 | 100203,100204 | CHEMISTRY,PROGRAMMING FOR PROBLEM SOLVING
22102106008 | 100204 | PROGRAMMING FOR PROBLEM SOLVING
